neo_id,name,absolute_magnitude,estimated_diameter_min,estimated_diameter_max,orbiting_body,relative_velocity,miss_distance,is_hazardous,year
3335613,(2006 LD1),20.9,0.1756123185,0.3926810818,Earth,52589.5346737282,25399556.950934026,True,2006.0
3605890,(2012 MS4),18.68,0.4881518917,1.0915408131,Earth,160342.4550826613,61050228.8362644,True,2012.0
54246203,(2022 CR4),19.21,0.3824326621,0.8551454293,Earth,61944.3077804575,40197689.68939498,True,2022.0
2164207,164207 (2004 GU9),21.18,0.1543671822,0.3451755128,Earth,21583.9296942316,38951829.09865067,True,2004.0
3986636,(2020 AD3),21.61,0.1266353563,0.283165265,Earth,45537.5790788044,41706490.467712045,True,2020.0
3358522,(2006 VG13),21.46,0.135692229,0.303417048,Earth,38516.7178096268,54750361.7191674,True,2006.0
3604304,(2012 KA4),21.16,0.1557955241,0.3483693825,Earth,95088.0975150625,15685991.818411877,True,2012.0
3435023,(2008 UB95),24.8,0.0291443905,0.0651688382,Earth,26928.4843129022,41024403.25794613,False,
2453707,453707 (2010 XY72),18.73,0.477040198,1.0666943108,Earth,55975.0668387422,44831983.45928951,True,2010.0
2512234,512234 (2015 VO66),20.62,0.1997813652,0.4467247133,Earth,112064.7619467922,65001770.433860846,True,2015.0
3609222,(2012 SL50),26.45,0.0136318556,0.0304817558,Earth,59257.6121176409,25427031.946140356,False,
3457378,(2009 HB),18.0,0.6676594135,1.4929318344,Earth,53648.8995210584,33983688.80259995,False,
3732123,(2015 UR51),20.34,0.2272767323,0.5082062231,Earth,50785.1194994294,36593290.42784672,True,2015.0
3626394,(2013 BO76),20.48,0.2130860292,0.4764748465,Earth,62275.3646600844,21294204.193967104,True,2013.0
3634786,(2013 GX79),20.78,0.185590173,0.4149922428,Earth,69625.7060075233,53747125.626054086,False,
2423321,423321 (2005 ED318),20.9,0.1756123185,0.3926810818,Earth,32950.2096485906,13348741.178825306,True,2005.0
3771627,(2017 FT2),20.81,0.1830437804,0.4092983358,Earth,14390.7296091717,73486191.90930013,False,
2477465,477465 (2009 XZ1),21.71,0.1209358264,0.2704207287,Earth,102691.0965600619,61823976.41127439,True,2009.0
3653537,(2013 VO5),21.36,0.1420872067,0.317716653,Earth,123524.959536004,52917490.94965418,True,2013.0
3704141,(2015 AY245),20.99,0.1684825693,0.3767384779,Earth,26507.9865749132,6059125.562976323,True,2015.0
3071767,(2001 FC58),20.4,0.2210828104,0.4943561926,Earth,30286.3389249401,52521078.270885535,True,2001.0
3991661,(2020 DJ1),24.88,0.0280902094,0.0628116177,Earth,70886.4921532505,29515307.193699773,False,
3592225,(2012 AD3),19.62,0.3166321257,0.708010957,Earth,64505.0148712355,25404987.3835346,True,2012.0
3831887,(2018 UC1),21.7,0.1214940408,0.2716689341,Earth,20096.2109706877,68947200.82382973,False,
3843493,(2019 PY),25.3,0.0231502122,0.0517654482,Earth,36672.431424242,44729267.7366535,False,
2066391,66391 Moshup (1999 KW4),16.64,1.2489785407,2.7928009194,Earth,120748.6173935642,65162738.789165944,True,1999.0
2480883,480883 (2001 YE4),20.92,0.1740022951,0.38908096,Earth,38187.1580481626,12452612.747494824,True,2001.0
54097970,(2020 XS),21.22,0.1515496636,0.3388753497,Earth,98345.1111254298,69253604.30888462,False,
54290862,(2022 OS),21.77,0.1176399894,0.2630510131,Earth,51320.8137552685,53503574.9829697,False,
3430309,(2008 TC4),21.65,0.1243240006,0.2779969165,Earth,82243.0411674422,45688668.06350794,True,2008.0
3472299,(2009 UY17),20.92,0.1740022951,0.38908096,Earth,76615.214426676,2699284.157051574,True,2009.0
2363084,363084 (2000 RD53),20.21,0.2412986969,0.5395602892,Earth,27569.4377847468,3590568.743989539,True,2000.0
54016748,(2020 HD6),19.81,0.2901048414,0.648694146,Earth,99109.4721748034,73757776.57987125,True,2020.0
3141531,(2002 VS14),21.8,0.1160259082,0.2594418179,Earth,45702.8539874507,58520329.18628731,False,
54415874,(2023 XD8),24.65,0.031228777,0.0698296682,Earth,7636.3807303957,24694080.39842956,False,
3092476,(2001 VE2),25.0,0.02658,0.0594346868,Earth,34333.9701546928,23963521.294654746,False,
54374363,(2023 MN5),19.44,0.3439972547,0.7692012455,Earth,89088.4146510367,40883762.23129706,True,2023.0
3666783,(2014 FO47),20.21,0.2412986969,0.5395602892,Earth,52603.2593561538,63024576.18141,True,2014.0
2154269,154269 (2002 SM),17.87,0.708851033,1.5850390958,Earth,37383.7991679763,27843555.708782677,True,2002.0
3150194,(2003 DZ15),22.41,0.0876102615,0.1959025002,Earth,99734.9683042336,63780352.29502074,False,
3840843,(2019 GL3),26.6,0.0127219879,0.0284472297,Earth,34974.2100513873,11126696.262839984,False,
54347929,(2023 EP1),20.47,0.2140695897,0.4786741544,Earth,72577.7462983734,18184502.214994512,True,2023.0
54331172,(2022 WT11),24.05,0.0411675457,0.0920534307,Earth,74248.953173793,69021714.11665675,False,
3019083,(1999 GL4),19.7,0.3051792326,0.6824015094,Earth,82394.529853365,49275374.84872469,True,1999.0
3761750,(2016 UP41),21.7,0.1214940408,0.2716689341,Earth,40316.4691239006,29260633.814342804,False,
2367248,367248 (2007 MK13),20.21,0.2412986969,0.5395602892,Earth,38658.1298203292,47045962.38723975,True,2007.0
3071766,(2001 FA58),21.44,0.1369477737,0.3062245314,Earth,57134.5828503703,47981026.17748194,True,2001.0
2152563,152563 (1992 BF),19.71,0.3037770614,0.6792661593,Earth,83904.33977699,72192432.80326304,False,
3824084,(2018 JD2),19.02,0.4174024334,0.933340215,Earth,158414.9876629207,29756914.42581477,True,2018.0
2468910,468910 (2014 KQ76),21.67,0.1231841913,0.2754482254,Earth,57333.3444379487,59679901.291781805,True,2014.0
2310560,310560 (2001 QL142),17.8,0.7320739893,1.6369672047,Earth,71123.0964111526,38526601.47655411,True,2001.0
54375123,(2023 NM1),25.02,0.0263363131,0.0588897864,Earth,58929.1560274558,36051781.57818212,False,
2333521,333521 (2005 PO),20.08,0.2561857545,0.5728487619,Earth,33116.2463074257,26591714.24007512,True,2005.0
3133153,(2002 PE130),18.51,0.527904029,1.1804292945,Earth,54789.6562435379,12086908.038460875,True,2002.0
2467336,467336 (2002 LT38),20.61,0.2007035141,0.4487867009,Earth,46685.6359297146,26234808.294322874,True,2002.0
54016334,(2020 FV3),27.7,0.0076657557,0.0171411509,Earth,23513.6627043708,3952119.9130423,False,
2350751,350751 (2002 AW),20.82,0.1822027706,0.4074177807,Earth,28305.3056465867,51963093.60940636,True,2002.0
3608092,(2012 QG42),20.9,0.1756123185,0.3926810818,Earth,46434.9535911828,14655632.928357571,True,2012.0
2164202,164202 (2004 EW),20.91,0.1748054532,0.3908768761,Earth,22220.9718876641,15248306.628168302,True,2004.0
2483422,483422 (2000 CE59),20.53,0.208235599,0.4656289548,Earth,48794.3028406433,38674124.52881572,True,2000.0
54341444,(2023 CW),25.76,0.0187307418,0.0418832119,Earth,27407.9380252575,2549982.475874387,False,
3736679,(2015 XE352),20.94,0.1724070324,0.3855138443,Earth,28706.3022149436,20541131.104430255,True,2015.0
2363027,363027 (1998 ST27),19.64,0.313729225,0.7015198735,Earth,53819.1376840274,69095221.30396888,True,1998.0
3092395,(2001 UB5),22.21,0.0960627415,0.2148028201,Earth,89739.524756133,19301624.57849568,False,
2523814,523814 (2008 WN2),20.81,0.1830437804,0.4092983358,Earth,23854.5238317853,72381424.02605376,True,2008.0
2363505,363505 (2003 UC20),18.47,0.5377184977,1.2023751136,Earth,59732.4641140271,40805276.6961475,True,2003.0
2202683,202683 (2006 US216),19.78,0.2941406018,0.6577183805,Earth,39342.6676045516,6256735.926886242,True,2006.0
2444193,444193 (2005 SE71),18.19,0.6117232351,1.367854737,Earth,62758.9085332669,36429393.110804684,True,2005.0
3670102,(2014 HV177),21.0,0.1677084622,0.3750075218,Earth,69007.0656504744,52106612.36052189,True,2014.0
3986743,(2020 BE1),21.56,0.1295850727,0.2897610314,Earth,58432.5736230719,43849286.375818275,True,2020.0
3752035,(2016 GL222),25.8,0.0183888672,0.0411187571,Earth,40431.1673112466,47142283.384364955,False,
2619106,619106 (2005 SQ),20.11,0.2526707542,0.5649889822,Earth,52332.3530410133,44610945.44062654,True,2005.0
3434369,(2008 UW91),21.71,0.1209358264,0.2704207287,Earth,70454.4946238682,13441790.620131483,True,2008.0
3724221,(2015 ME131),19.69,0.3065878759,0.6855513317,Earth,64402.0637898769,21587421.554288294,True,2015.0
3782012,(2017 SV20),18.76,0.4704949611,1.0520587161,Earth,45594.4520404026,45177195.36946342,True,2017.0
3686083,(2014 QL433),19.9,0.2783267681,0.6223575734,Earth,65427.8246724773,20057200.9340706,True,2014.0
2035107,35107 (1991 VH),16.91,1.1029478453,2.4662663578,Earth,28368.2847821125,12332814.54880202,True,1991.0
2418797,418797 (2008 VF),19.41,0.3487827332,0.7799019007,Earth,75706.9015557208,66710446.173684105,False,
3769881,(2017 DV35),27.2,0.0096506147,0.0215794305,Earth,23806.9173433458,12930895.194347732,False,
3748477,(2016 FZ12),26.8,0.0116025908,0.0259441818,Earth,30839.061631193,1436490.792838973,False,
54279034,(2022 JP2),21.55,0.1301832102,0.2910985075,Earth,53094.6989681623,55867683.24231289,False,
3297378,(2005 UT64),20.26,0.235806068,0.5272783976,Earth,43291.425410213,27055262.687993217,True,2005.0
3572706,(2011 OB),19.41,0.3487827332,0.7799019007,Earth,73806.4284100866,4020092.083882933,True,2011.0
3780791,(2017 QD3),22.23,0.095182033,0.212833496,Earth,23880.2876507107,65192731.44172544,False,
3611415,(2012 TQ256),21.56,0.1295850727,0.2897610314,Earth,4144.7563514111,42533340.42464127,False,
3703073,(2014 YR15),21.45,0.1363185559,0.3048175575,Earth,69669.2490785093,42342448.94986667,True,2014.0
3797750,(2018 BP1),24.6,0.0319561887,0.0714562102,Earth,58304.6632478495,33031515.907880105,False,
2455659,455659 (2005 BO1),21.6,0.1272198785,0.2844722965,Earth,57884.6880549216,60445048.42540635,False,
3726658,(2015 QB9),24.0,0.0421264611,0.0941976306,Earth,95496.6394650658,46076367.788333096,False,
3471589,(2009 UG),23.5,0.0530340723,0.1185877909,Earth,28259.4876834276,56141126.232584946,False,
54157345,(2021 LL2),21.58,0.1283970296,0.2871044863,Earth,70775.8780070318,66136661.1347734,True,2021.0
3646046,(2013 QU1),21.16,0.1557955241,0.3483693825,Earth,82436.4694133348,32649277.05882206,True,2013.0
3666411,(2014 EQ49),21.7,0.1214940408,0.2716689341,Earth,31338.4051109889,36662351.267266706,True,2014.0
2416195,416195 (2002 TR190),19.44,0.3439972547,0.7692012455,Earth,60157.6533293587,25962641.239243846,True,2002.0
3879273,(2019 UR1),25.8,0.0183888672,0.0411187571,Earth,33701.2204787164,35262606.88738603,False,
3692287,(2014 TC),26.2,0.0152951935,0.0342010925,Earth,48794.9229613958,22930713.382750027,False,
3520662,(2010 JR34),27.7,0.0076657557,0.0171411509,Earth,20463.4449790078,28407102.164752074,False,
3771584,(2017 FO),26.4,0.0139493823,0.0311917671,Earth,36328.1968522307,4682927.588637912,False,
54215643,(2021 VQ),24.47,0.0339277435,0.0758647409,Earth,66753.1380046745,58641878.47292782,False,
2152561,152561 (1991 RB),19.1,0.4023045798,0.8995803882,Earth,69273.6001486301,31800578.452657633,True,1991.0
3654483,(2013 XY20),25.64,0.0197949759,0.0442629117,Earth,14252.9763601301,33825176.1112907,False,
54161861,(2021 MK1),21.32,0.1447288051,0.3236234466,Earth,40490.2342552982,32311490.73812133,True,2021.0
2348400,348400 (2005 JF21),17.35,0.900647767,2.0139096308,Earth,57409.140080929,52595209.37107428,True,2005.0
2003361,3361 Orpheus (1982 HR),19.56,0.3255029858,0.727846803,Earth,26570.9148348438,63890349.54438113,True,1982.0
3989285,(2020 BX12),20.63,0.1988634532,0.4446721997,Earth,72118.0412281444,62843582.19147331,True,2020.0
2152964,152964 (2000 GP82),17.8,0.7320739893,1.6369672047,Earth,38561.4314982284,23541879.89253697,False,
3831884,(2018 UY),20.72,0.1907897226,0.4266187892,Earth,57084.3678873935,56044139.27062186,True,2018.0
2444193,444193 (2005 SE71),18.19,0.6117232351,1.367854737,Earth,51727.4734439002,58826683.91739637,True,2005.0
2523950,523950 (1998 SZ27),20.17,0.2457847746,0.5495914639,Earth,105948.5177517527,56382815.698649086,True,1998.0
2302831,302831 (2003 FH),19.12,0.3986162293,0.8913329856,Earth,98750.0425999802,35758409.18958825,True,2003.0
2277570,277570 (2005 YP180),19.34,0.3602093458,0.8054525833,Earth,62005.2647945386,11706441.161213193,True,2005.0
3285299,(2005 OE3),20.38,0.2231284644,0.4989304142,Earth,61763.5213455805,5971327.425781182,True,2005.0
2264993,264993 (2003 DX10),20.42,0.219055911,0.4898239078,Earth,81067.4329194439,57154345.186040595,True,2003.0
3736659,(2015 XK351),20.24,0.2379879547,0.5321572445,Earth,57045.1571393051,53935202.61138187,True,2015.0
3838130,(2019 CT1),21.96,0.1077841687,0.2410127282,Earth,47231.9139514878,50049883.039144926,True,2019.0
2437841,437841 (1998 HD14),21.0,0.1677084622,0.3750075218,Earth,22599.8013591804,23541204.802229024,True,1998.0
3736387,(2015 XT168),20.9,0.1756123185,0.3926810818,Earth,67423.5261819598,39947879.377756834,False,
2154276,154276 (2002 SY50),17.64,0.7880521833,1.7621382518,Earth,58364.5029437614,28376695.380409054,True,2002.0
3134259,(2002 QQ40),21.48,0.1344481952,0.3006353038,Earth,33551.632212508,58720606.85029975,True,2002.0
3802398,(2018 GM),21.6,0.1272198785,0.2844722965,Earth,85458.3255525359,33076840.95085441,True,2018.0
54360731,(2023 KQ5),18.76,0.4704949611,1.0520587161,Earth,124404.8721580058,42368486.08514549,False,
2504392,504392 (2007 VO243),19.63,0.3151773333,0.7047579421,Earth,7467.3335116842,74273893.77914649,False,
3893275,(2019 WK),23.1,0.063760979,0.1425738833,Earth,49649.7001933652,55446579.25558332,False,
3837682,(2019 AN5),21.07,0.1623883902,0.3631114793,Earth,69035.7242538918,55161155.68997275,True,2019.0
2529668,529668 (2010 JL33),17.89,0.7023522477,1.57050737,Earth,117609.1756439216,70816690.08516261,True,2010.0
3455137,(2009 FU23),20.1,0.2538370294,0.5675968529,Earth,31903.1397176151,8601395.296266055,True,2009.0
2679814,679814 (2020 TH5),21.04,0.1646474378,0.3681628631,Earth,43267.0503691577,13416410.339180253,True,2020.0
54224157,(2021 WY),23.69,0.0485909037,0.1086525639,Earth,31483.9780494289,28277672.825269096,False,
3249141,(2004 PJ2),21.57,0.1289896833,0.2884297004,Earth,32460.3726932947,7370912.094975841,True,2004.0
2065909,65909 (1998 FH12),19.3,0.3669061375,0.8204270649,Earth,79610.9575732405,73548948.32048362,True,1998.0
3368864,(2007 DL41),20.82,0.1822027706,0.4074177807,Earth,70409.3982530648,30718494.13931873,True,2007.0
2279744,279744 (1998 KM3),19.86,0.283501249,0.6339280645,Earth,117273.6244146888,73330421.4367067,True,1998.0
54322868,(2022 US21),21.83,0.1144339731,0.2558821427,Earth,62870.0658566378,47463187.2114415,True,2022.0
54049906,(2020 PP),20.84,0.1805323255,0.4036825521,Earth,28446.768874044,10350896.997922296,True,2020.0
3838243,(2019 CH4),25.3,0.0231502122,0.0517654482,Earth,60431.3966110489,44419174.24061761,False,
3074752,(2001 GR2),21.85,0.1133848361,0.2535362011,Earth,57629.5223257472,16994806.30448789,True,2001.0
54230078,(2021 XD6),28.49,0.0053278866,0.0119135167,Earth,17819.0392241846,37748276.685435295,False,
3766633,(2017 BK3),20.2,0.2424124811,0.5420507863,Earth,39583.3967293082,68582763.97170381,False,
2065679,65679 (1989 UQ),19.62,0.3166321257,0.708010957,Earth,17644.9921163356,31947053.003367987,True,1989.0
2152563,152563 (1992 BF),19.71,0.3037770614,0.6792661593,Earth,42690.9432427247,50412412.74282514,False,
3307228,(2005 XT77),21.41,0.138852907,0.310484539,Earth,55423.2110862542,62816490.33137184,True,2005.0
3601677,(2012 FX35),25.82,0.0182202771,0.0407417781,Earth,47705.7622257691,61035400.12691809,False,
54434078,(2024 GJ5),26.73,0.011982708,0.0267941497,Earth,48536.0795947252,32481796.154723752,False,
3407608,(2008 FW5),21.5,0.1332155667,0.2978790628,Earth,39237.3431531982,5346449.867294487,True,2008.0
54318584,(2022 UJ5),20.96,0.1708263953,0.3819794322,Earth,57238.4918792502,63639070.809970625,False,
54293108,(2022 PH),22.02,0.1048467509,0.2344444622,Earth,34142.1264580325,72167981.55500409,False,
54160405,(2021 LC7),21.45,0.1363185559,0.3048175575,Earth,61077.4964163151,59672102.82961764,False,
2612356,612356 (2002 JX8),20.33,0.228325794,0.5105519964,Earth,48074.7361202863,61361632.31596852,True,2002.0
2357028,357028 (2000 EJ26),19.46,0.3408434689,0.7621491661,Earth,115910.4456449316,58618616.58757452,True,2000.0
2161989,161989 Cacus (1978 CA),17.31,0.9173920592,2.0513510063,Earth,48804.3275139842,22757221.995270006,True,1978.0
3837719,(2019 AP6),21.2,0.1529519353,0.3420109247,Earth,34949.233024785,64668411.95579574,True,2019.0
2401954,401954 (2002 RW25),18.89,0.4431543091,0.9909231597,Earth,69384.8045324423,60805967.37890071,True,2002.0
3459083,(2009 HV67),20.4,0.2210828104,0.4943561926,Earth,87146.2290382855,61847669.2581716,False,
54415883,(2023 XG10),20.67,0.1952337862,0.4365560173,Earth,64401.4096856104,47509887.14859983,True,2023.0
3419891,(2008 OO),19.7,0.3051792326,0.6824015094,Earth,65115.6832644944,54512999.6108496,True,2008.0
3667121,(2014 GC35),22.4,0.0880146521,0.1968067451,Earth,86006.5452219352,58451077.90877882,False,
3252104,(2004 RO111),23.3,0.058150704,0.130028927,Earth,39598.7349210127,47993980.45543672,False,
54177364,(2021 PG),23.28,0.0586887658,0.1312320699,Earth,27918.4209838275,8364886.389480227,False,
2387505,387505 (1998 KN3),18.78,0.4661814374,1.0424133839,Earth,120337.8163857878,9209183.1979982,True,1998.0
2374267,374267 (2005 LW),18.91,0.439091446,0.9818383215,Earth,66842.1173274008,62039579.868435584,False,
2302831,302831 (2003 FH),19.12,0.3986162293,0.8913329856,Earth,79547.3829149789,6277244.313844329,True,2003.0
3720440,(2015 KJ122),21.98,0.1067959975,0.2388031102,Earth,60072.8230302516,51178689.28052904,True,2015.0
54320190,(2022 UD9),21.81,0.1154928176,0.258249791,Earth,23490.2325682498,68437087.88466479,True,2022.0
2350523,350523 (2000 EA14),21.16,0.1557955241,0.3483693825,Earth,17210.963203755,14167779.763294183,True,2000.0
3367904,(2007 CT26),23.48,0.0535247906,0.1196850702,Earth,47856.0001680414,14681668.223582596,False,
2039572,39572 (1993 DQ1),16.56,1.2958507267,2.8976103136,Earth,29847.0105095988,7365894.642255189,True,1993.0
3776848,(2017 NN6),20.01,0.2645787599,0.5916160926,Earth,70801.6337641782,58615696.49699126,True,2017.0
2613676,613676 (2006 WE4),18.82,0.4576726672,1.0233871954,Earth,59832.6651365983,65979604.09057839,False,
3378131,(2007 KG7),20.7,0.1925550782,0.4305662442,Earth,163772.3888958967,66769060.62376156,True,2007.0
2494999,494999 (2010 JU39),19.67,0.3094246986,0.69189466,Earth,78298.316989209,9366064.614293825,True,2010.0
3621620,(2012 YO1),21.3,0.1460679643,0.3266178974,Earth,79739.5085619858,53237332.36257756,True,2012.0
3553169,(2010 XC15),21.48,0.1344481952,0.3006353038,Earth,36575.4102648991,895523.337865906,True,2010.0
2438955,438955 (2010 LN14),21.01,0.1669379118,0.3732845187,Earth,31794.9520540351,59366265.467782184,True,2010.0
3638201,(2013 HT25),28.86,0.004493192,0.0100470827,Earth,101293.495380221,9990192.38825608,False,
54328414,(2022 WN4),21.76,0.1181829909,0.2642652014,Earth,68165.8029126331,43380903.17905814,True,2022.0
3170209,(2003 YH136),19.13,0.3967847541,0.8872376825,Earth,149831.6362060565,50968533.41484412,True,2003.0
54244194,(2022 BH7),20.97,0.1700415193,0.3802243961,Earth,123220.1886981566,56083046.93896784,True,2022.0
54375474,(2023 OQ),21.85,0.1133848361,0.2535362011,Earth,100827.1825300872,38480290.14978269,True,2023.0
3692751,(2014 TN17),21.55,0.1301832102,0.2910985075,Earth,76718.405475639,6250908.790654002,True,2014.0
2310442,310442 (2000 CH59),19.82,0.2887719308,0.6457136672,Earth,52809.4472840035,66798157.22995912,True,2000.0
2523654,523654 (2011 SR5),20.95,0.1716148941,0.3837425691,Earth,95852.9515950749,64409061.47383216,True,2011.0
3785706,(2017 SY32),21.11,0.1594244681,0.3564839479,Earth,75709.3225273614,18845792.807586215,True,2017.0
2387816,387816 (2004 FM17),19.36,0.3569069267,0.7980681497,Earth,43648.2893086758,27550027.184891887,False,
3165472,(2003 VE1),19.29,0.3685996993,0.8242139842,Earth,38810.4974691491,28129444.478889585,True,2003.0
54434765,(2024 HB),27.99,0.0067074119,0.0149982289,Earth,36901.2394728878,32276343.3319161,False,
2003361,3361 Orpheus (1982 HR),19.56,0.3255029858,0.727846803,Earth,28289.8026449866,65287060.10937777,True,1982.0
3338368,(2006 QQ23),19.76,0.2968622513,0.6638041738,Earth,43487.0030841833,57174475.19510609,True,2006.0
3585470,(2011 UE305),21.23,0.1508533561,0.3373183589,Earth,103809.3647665817,63966055.446387574,True,2011.0
3825562,(2018 NV),22.82,0.0725362295,0.1621959399,Earth,23314.0546814425,28278646.22868961,False,
3884025,(2019 UO9),19.78,0.2941406018,0.6577183805,Earth,50567.763205111,7016754.217216137,True,2019.0
54322868,(2022 US21),21.83,0.1144339731,0.2558821427,Earth,90498.8775012804,51484408.4600472,True,2022.0
3550117,(2010 VB),25.6,0.0201629919,0.0450858206,Earth,83019.4651385939,65134931.327653326,False,
3057547,(2000 WO148),20.53,0.208235599,0.4656289548,Earth,19896.9782649764,9206169.085153652,False,
3699506,(2014 WE365),21.18,0.1543671822,0.3451755128,Earth,51362.3042144932,51108918.659055054,True,2014.0
2067381,67381 (2000 OL8),19.8,0.2914439045,0.6516883822,Earth,64351.0178751301,63535483.67974186,True,2000.0
2143678,143678 (2003 SA224),16.39,1.4013769717,3.1335741707,Earth,32319.8439911178,26231130.879482538,False,
2314212,314212 (2005 NJ1),18.57,0.5135171787,1.1482593191,Earth,97024.9553408992,51405201.429330416,True,2005.0
2418094,418094 (2007 WV4),19.67,0.3094246986,0.69189466,Earth,74103.748923416,69230159.37557758,True,2007.0
54280040,(2022 KB2),21.44,0.1369477737,0.3062245314,Earth,37636.3466698626,45961538.303374894,False,
3775044,(2017 KP27),25.8,0.0183888672,0.0411187571,Earth,16940.0783230793,1621045.855352501,False,
3564590,(2011 JA),21.44,0.1369477737,0.3062245314,Earth,72374.0988406457,65789166.49574136,True,2011.0
54161861,(2021 MK1),21.32,0.1447288051,0.3236234466,Earth,21141.9231297926,62329944.93592821,True,2021.0
3102717,(2001 YV3),20.57,0.204434871,0.4571302686,Earth,114776.4429422507,47162945.57289319,True,2001.0
3157022,(2003 MS2),21.21,0.152249185,0.3404395273,Earth,62538.2585741704,52184760.357997365,True,2003.0
54239541,(2022 BA),21.36,0.1420872067,0.317716653,Earth,70403.1526275282,67161197.2269337,True,2022.0
3827333,(2018 RN2),24.51,0.0333084924,0.0744800533,Earth,76740.9226496165,53428366.04508739,False,
3838104,(2019 CH1),21.22,0.1515496636,0.3388753497,Earth,90379.5208456712,6311490.90151557,True,2019.0
3014117,(1998 SL36),20.22,0.2401900301,0.5370812349,Earth,41955.5699624236,32407966.943036664,True,1998.0
3825017,(2018 KC2),22.89,0.0702352248,0.157050737,Earth,50822.8837649568,43894490.97754743,False,
2537829,537829 (2015 XY378),19.51,0.3330849243,0.744800533,Earth,34551.1673343017,38340035.31003503,False,
2523662,523662 (2012 MU2),20.77,0.1864468183,0.41690776,Earth,77491.0994994695,68948586.08514613,True,2012.0
54354418,(2023 GW2),25.96,0.0170826395,0.0381979432,Earth,29568.8451258997,12615499.082131395,False,
3299722,(2005 VO5),19.84,0.2861244538,0.6397937287,Earth,70194.4894845965,29134320.40401469,True,2005.0
3157022,(2003 MS2),21.21,0.152249185,0.3404395273,Earth,39755.5444182553,3742003.7207125,True,2003.0
3666411,(2014 EQ49),21.7,0.1214940408,0.2716689341,Earth,27554.2760753721,68027697.36627686,True,2014.0
2477492,477492 (2010 CG19),19.43,0.3455850738,0.7727517171,Earth,103941.2248168932,58094432.14364208,False,
2444004,444004 (2004 AS1),20.67,0.1952337862,0.4365560173,Earth,40838.7838459478,11683388.44360172,True,2004.0
2066391,66391 Moshup (1999 KW4),16.64,1.2489785407,2.7928009194,Earth,73770.1302717068,4445404.602770715,True,1999.0
3755219,(2016 NF23),22.92,0.0692715614,0.1548959201,Earth,18652.4219274392,58495423.5644178,False,
3367900,(2007 CM26),25.1,0.0253837029,0.0567596853,Earth,49838.2404215144,40442971.82310611,False,
3444212,(2009 AL15),21.33,0.1440638367,0.3221365319,Earth,30485.8898773271,63475634.837799884,False,
54017120,(2020 KP1),23.1,0.063760979,0.1425738833,Earth,63201.0187525824,33839737.63884118,False,
3645200,(2013 OD4),21.04,0.1646474378,0.3681628631,Earth,69603.140738543,71927297.11735019,True,2013.0
3408592,(2008 GA4),19.33,0.3618719966,0.8091703835,Earth,81322.255235515,22397072.423621062,False,
54341597,(2023 CF3),22.14,0.0992098919,0.2218400624,Earth,35006.003067843,50392593.91228903,False,
3405085,(2008 EM7),21.2,0.1529519353,0.3420109247,Earth,62547.8608782011,59887283.9869516,True,2008.0
3429818,(2008 TC2),23.4,0.0555334912,0.1241766613,Earth,25324.7896690104,33316318.1486572,False,
3376345,(2007 JB21),25.4,0.022108281,0.0494356193,Earth,35744.0712361235,21769204.358833704,False,
2068347,68347 (2001 KB67),19.92,0.2757750529,0.6166517648,Earth,57947.700144415,64488201.78389893,True,2001.0
54178992,(2021 PS2),20.0,0.2658,0.5943468684,Earth,38629.8397586603,16694526.832638253,True,2021.0
3388312,(2007 TR24),20.5,0.2111324448,0.4721064988,Earth,63674.2403804815,51990027.76343328,True,2007.0
3596143,(2012 BS23),21.5,0.1332155667,0.2978790628,Earth,47725.5251751948,10338425.936047403,True,2012.0
3789225,(2017 VR12),20.66,0.1961349444,0.4385710684,Earth,29818.8023472869,19731794.884297464,True,2017.0
3694786,(2014 UV115),22.72,0.0759547566,0.1698399991,Earth,90706.7416934545,25240116.61819269,False,
2052381,52381 (1993 HA),20.07,0.2573682542,0.5754929116,Earth,15662.2263322666,31839890.843081113,False,
3512281,(2010 FQ),19.98,0.2682594171,0.5998462923,Earth,50698.416824077,44761995.68154743,True,2010.0
3165472,(2003 VE1),19.29,0.3685996993,0.8242139842,Earth,69898.1123982456,45379585.95379175,True,2003.0
2137108,137108 (1999 AN10),18.05,0.6524616298,1.4589485569,Earth,80703.2489683853,33524919.22871943,True,1999.0
54213618,(2021 TD32),21.89,0.1113153296,0.2489086439,Earth,52283.2436110508,56134460.71996965,True,2021.0
3634943,(2013 HL),21.68,0.1226182113,0.2741826558,Earth,33584.3028511512,70329991.89045456,False,
54093090,(2020 WT3),18.87,0.4472547654,1.0000920588,Earth,139067.0306286689,52589618.04596453,False,
3739011,(2015 YU7),21.37,0.1414343753,0.3162568776,Earth,47528.490378173,20297493.096189793,True,2015.0
54017434,(2020 LC1),20.6,0.2016299194,0.4508582062,Earth,59885.1566719758,72996154.36101834,False,
2439437,439437 (2013 NK4),18.94,0.4330668855,0.9683669947,Earth,39951.3683070702,35699030.30935488,True,2013.0
54192164,(2021 RR),24.8,0.0291443905,0.0651688382,Earth,25005.9063258082,25466716.700622052,False,
3831884,(2018 UY),20.72,0.1907897226,0.4266187892,Earth,85322.8191276299,35551440.237247504,True,2018.0
3819679,(2018 JA),20.46,0.21505769,0.4808836139,Earth,57721.107131743,25781955.256361704,True,2018.0
2235756,235756 (2004 VC),18.58,0.5111577815,1.1429835468,Earth,69652.94366448,50983046.45772494,True,2004.0
